Num,Timestamp,Current_J0,Temperature_T0,Speed_J0,Tool_current,cycle ,grip_lost
3912,2022-10-26T14:37:21.536Z,-0.253113002,36.625,-0.00194875,0.088331461,162,FALSE
3913,2022-10-26T14:37:22.541Z,-0.183133602,36.625,0,0.078826606,162,FALSE
3914,2022-10-26T14:37:23.549Z,0.066573255,36.625,0.183282644,0.082645774,163,FALSE
3915,2022-10-26T14:37:24.552Z,0.168566316,36.6875,-0.000538353,0.162934601,163,FALSE
3916,2022-10-26T14:37:25.563Z,-0.4178195,36.6875,-0.256311327,0.085871518,163,FALSE
3917,2022-10-26T14:37:26.570Z,-1.222205043,36.6875,-0.004931512,0.083325446,163,FALSE
3918,2022-10-26T14:37:27.576Z,0.520379424,36.6875,0.121641383,0.081966102,163,FALSE
3919,2022-10-26T14:37:28.581Z,-0.087042101,36.6875,-0.016253473,0.083153069,163,FALSE
3920,2022-10-26T14:37:29.581Z,0.011603952,36.6875,0.000163483,0.092064559,163,FALSE
3921,2022-10-26T14:37:30.587Z,0.033065308,36.6875,0,0.084426165,163,FALSE
3922,2022-10-26T14:37:31.592Z,0.022768252,36.6875,0,0.078146994,163,FALSE
3923,2022-10-26T14:37:32.598Z,0.04026448,36.6875,0,0.07942003,163,FALSE
3924,2022-10-26T14:37:33.605Z,0.031899195,36.6875,0,0.084598422,163,FALSE
3925,2022-10-26T14:37:34.613Z,-0.001103288,36.6875,0,0.08205235,163,FALSE
3926,2022-10-26T14:37:35.620Z,0.033624567,36.6875,0,0.080779314,163,FALSE
3927,2022-10-26T14:37:36.624Z,-0.0504556,36.6875,0.000238888,0.184576631,163,FALSE
3928,2022-10-26T14:37:37.628Z,0.036564477,36.6875,0,0.088245332,163,FALSE
3929,2022-10-26T14:37:38.631Z,0.036981899,36.6875,0,0.08655107,163,FALSE
3930,2022-10-26T14:37:39.639Z,0.014881125,36.6875,0,0.080779254,163,FALSE
3931,2022-10-26T14:37:40.642Z,0.031881459,36.6875,-6.63E-25,0.086378694,163,FALSE
3932,2022-10-26T14:37:41.646Z,0.024888717,36.6875,0,0.08128649,163,FALSE
3933,2022-10-26T14:37:42.648Z,0.025849961,36.6875,0,0.080693126,163,FALSE
3934,2022-10-26T14:37:43.652Z,-0.003683184,36.6875,0,0.085871577,163,FALSE
3935,2022-10-26T14:37:44.658Z,0.034486253,36.6875,0,0.088838756,163,FALSE
3936,2022-10-26T14:37:45.663Z,0.012840811,36.6875,0,0.086886108,163,FALSE
3937,2022-10-26T14:37:46.667Z,0.00771131,36.6875,0,0.086886048,163,FALSE
3938,2022-10-26T14:37:47.673Z,0.00757626,36.6875,0,0.179991722,163,FALSE
3939,2022-10-26T14:37:48.676Z,0.047146022,36.6875,0,0.097242832,163,FALSE
3940,2022-10-26T14:37:49.682Z,0.019765118,36.6875,0,0.084426165,163,FALSE
3941,2022-10-26T14:37:50.685Z,0.036586974,36.6875,0,0.084426165,163,FALSE
3942,2022-10-26T14:37:51.687Z,0.005033576,36.6875,0,0.080099642,163,FALSE
3943,2022-10-26T14:37:52.693Z,0.016342439,36.6875,0,0.090197921,163,FALSE
3944,2022-10-26T14:37:53.700Z,0.049342785,36.75,0,0.103014708,163,FALSE
3945,2022-10-26T14:37:54.703Z,0.017236333,36.6875,0,0.089011073,163,FALSE
3946,2022-10-26T14:37:55.705Z,-0.299914151,36.6875,-0.024278147,0.086464942,163,FALSE
3947,2022-10-26T14:37:56.710Z,-0.405703962,36.6875,-0.031659599,0.086378753,163,FALSE
3948,2022-10-26T14:37:57.713Z,-0.240501195,36.6875,-0.003500334,0.091471016,163,FALSE
3949,2022-10-26T14:37:58.717Z,-0.114679158,36.75,0,0.085785329,163,FALSE
3950,2022-10-26T14:37:59.723Z,5.052136421,36.75,5.21283028728831e-43,0.085105658,163,FALSE
3951,2022-10-26T14:38:00.726Z,0.154036626,36.6875,0.453303456,0.085191905,163,FALSE
3952,2022-10-26T14:38:01.733Z,-1.345080614,36.75,0.136505276,0.090197921,163,FALSE
3953,2022-10-26T14:38:02.737Z,0.049867243,36.75,0,0.092150629,163,FALSE
3954,2022-10-26T14:38:03.739Z,0.157099396,36.6875,0.129457697,0.0920645,163,FALSE
3955,2022-10-26T14:38:04.738Z,-0.092491463,36.75,3.94563788934719e-32,0.085699201,163,FALSE
3956,2022-10-26T14:38:05.745Z,-0.058224209,36.6875,0,0.167174995,163,FALSE
3957,2022-10-26T14:38:06.756Z,-0.292436033,36.6875,-0.111611359,0.088924825,163,FALSE
3958,2022-10-26T14:38:07.758Z,6.05848217,36.6875,-0.00034754,0.082645774,163,FALSE
3959,2022-10-26T14:38:08.766Z,0.48630178,36.6875,0.087898187,0.08391881,163,FALSE
3960,2022-10-26T14:38:09.775Z,-0.161396489,36.75,-0.002163869,0.483066201,163,FALSE
3961,2022-10-26T14:38:10.777Z,-0.249287263,36.6875,-0.177830219,0.079506278,163,FALSE
3962,2022-10-26T14:38:11.784Z,-0.231777817,36.6875,-0.012177806,0.085699201,163,FALSE
3963,2022-10-26T14:38:12.788Z,-0.159242153,36.6875,0,0.085105658,163,FALSE
3964,2022-10-26T14:38:13.793Z,-0.099600732,36.6875,0,0.078233182,163,FALSE
3965,2022-10-26T14:38:14.796Z,-0.099022537,36.6875,3.22077241637344e-40,0.083239198,163,FALSE
3966,2022-10-26T14:38:15.802Z,-0.11487636,36.6875,0,0.090877533,163,FALSE
3967,2022-10-26T14:38:16.807Z,-0.110369146,36.6875,0,0.076194286,164,FALSE
3968,2022-10-26T14:38:17.810Z,0.177087888,36.6875,2.83281593003279e-39,0.195861876,164,FALSE
3969,2022-10-26T14:38:18.816Z,-0.223360375,36.6875,-0.147908866,0.084426165,164,FALSE
3970,2022-10-26T14:38:19.822Z,-0.687290549,36.6875,0.141968906,0.092150569,164,FALSE
3971,2022-10-26T14:38:20.827Z,-0.266121507,36.6875,-0.048271786,0.078912735,164,FALSE
3972,2022-10-26T14:38:21.832Z,0.111744098,36.6875,8.22342553874477e-05,0.08391881,164,FALSE
3973,2022-10-26T14:38:22.835Z,0.077654056,36.6875,0,0.079506218,164,FALSE
3974,2022-10-26T14:38:23.842Z,0.078148223,36.6875,0,0.08205235,164,FALSE
3975,2022-10-26T14:38:24.846Z,0.069864221,36.6875,0,0.086378753,164,FALSE
3976,2022-10-26T14:38:25.850Z,0.029801894,36.6875,0,0.085785329,164,FALSE
3977,2022-10-26T14:38:26.857Z,0.364210308,36.6875,0.051472701,0.078233182,164,FALSE
3978,2022-10-26T14:38:27.862Z,0.167251959,36.6875,0,0.25128305,164,FALSE
3979,2022-10-26T14:38:28.866Z,0.054154102,36.6875,0,0.085785329,164,FALSE
3980,2022-10-26T14:38:29.872Z,-0.007348429,36.6875,0,0.077046216,164,FALSE
3981,2022-10-26T14:38:30.878Z,-0.280315757,36.6875,-0.058554318,0.080099642,164,FALSE
3982,2022-10-26T14:38:31.882Z,-0.276389867,36.6875,-0.060648136,0.080013454,164,FALSE
3983,2022-10-26T14:38:32.888Z,-0.266851395,36.6875,0.016484624,0.082473516,164,FALSE
3984,2022-10-26T14:38:33.893Z,,,,,164,FALSE
3985,2022-10-26T14:38:34.894Z,0.131038964,36.6875,0.465322882,0.090791464,164,FALSE
3986,2022-10-26T14:38:35.903Z,-0.609476328,36.75,0.109477125,0.084426165,164,FALSE
3987,2022-10-26T14:38:36.910Z,0.013722584,36.75,0,0.092744052,164,FALSE
3988,2022-10-26T14:38:37.913Z,0.12945272,36.75,0.140796453,0.083239198,164,FALSE
3989,2022-10-26T14:38:38.919Z,-0.135402411,36.6875,4.6132885705985e-11,0.073820472,164,FALSE
3990,2022-10-26T14:38:39.922Z,-0.106880769,36.75,0,0.172353327,164,FALSE
3991,2022-10-26T14:38:40.924Z,-0.263027191,36.6875,-0.172531053,0.078233182,164,FALSE
3992,2022-10-26T14:38:41.930Z,0.88276577,36.6875,0.001192663,0.084512293,164,FALSE
3993,2022-10-26T14:38:42.943Z,-0.169794574,36.75,0.203098372,0.090791464,164,TRUE
3994,2022-10-26T14:38:43.942Z,-0.186277211,36.6875,-0.000887362,0.206725955,164,FALSE
3995,2022-10-26T14:38:44.949Z,-0.206976652,36.6875,-0.279928327,0.087144554,164,FALSE
3996,2022-10-26T14:38:45.952Z,-0.215548426,36.6875,-4.48E-28,0.078740418,164,FALSE
3997,2022-10-26T14:38:46.958Z,-0.159431681,36.6875,0,0.085871518,164,FALSE
3998,2022-10-26T14:38:47.965Z,0.142718077,36.75,0.750394285,0.092744052,165,FALSE
3999,2022-10-26T14:38:48.969Z,0.27422002,36.6875,-0.000119988,0.492484748,165,FALSE
4000,2022-10-26T14:38:49.974Z,-2.914466143,36.75,0.131125003,0.082559526,165,FALSE
4001,2022-10-26T14:38:50.979Z,0.605897307,36.75,-0.030511301,0.087738037,165,FALSE
4002,2022-10-26T14:38:51.986Z,0.605973601,36.75,0.129501387,0.081966162,165,FALSE
4003,2022-10-26T14:38:52.990Z,-0.139240399,36.6875,-0.000205974,0.174392104,165,FALSE
4004,2022-10-26T14:38:53.996Z,-0.127696246,36.6875,0,0.08205235,165,FALSE
4005,2022-10-26T14:38:55.001Z,-0.124017745,36.6875,0,0.084512293,165,FALSE
4006,2022-10-26T14:38:56.006Z,-0.2480416,36.6875,-0.135713354,0.083832622,165,FALSE
4007,2022-10-26T14:38:57.011Z,-0.323402494,36.6875,0.066297792,0.092743993,165,FALSE
4008,2022-10-26T14:38:58.016Z,0.616364837,36.6875,9.90064290817827e-05,0.084004939,165,FALSE
4009,2022-10-26T14:38:59.021Z,-0.082569256,36.75,0.214186981,0.078233182,165,FALSE
4010,2022-10-26T14:39:00.024Z,-1.237136483,36.6875,0.108149029,0.081458807,165,FALSE
4011,2022-10-26T14:39:01.031Z,-0.004504114,36.6875,1.00507256631124e-15,0.081880093,165,FALSE
4012,2022-10-26T14:39:02.036Z,0.11876341,36.6875,0.338254184,0.081966102,165,FALSE
4013,2022-10-26T14:39:03.039Z,-0.124442413,36.6875,0,0.078826606,165,FALSE
4014,2022-10-26T14:39:04.040Z,-0.103467733,36.6875,0,0.17040062,165,FALSE
4015,2022-10-26T14:39:05.052Z,-0.346125662,36.6875,-0.139813304,0.090370238,165,FALSE
4016,2022-10-26T14:39:06.054Z,0.725500464,36.6875,-0.002403682,0.08578527,165,FALSE
4017,2022-10-26T14:39:07.061Z,0.259270072,36.75,0.237481579,0.092744052,165,FALSE
4018,2022-10-26T14:39:08.067Z,-0.239124268,36.6875,-0.005016585,0.166753829,165,FALSE
4019,2022-10-26T14:39:09.070Z,-0.103025332,36.6875,-0.338021845,0.080606997,165,FALSE
4020,2022-10-26T14:39:10.077Z,-0.194998145,36.6875,-9.85E-05,0.089518428,165,FALSE
4021,2022-10-26T14:39:11.081Z,-0.173542798,36.6875,0,0.079506218,165,FALSE
4022,2022-10-26T14:39:12.088Z,0.362879336,36.75,0.745688319,0.080693066,166,FALSE
4023,2022-10-26T14:39:13.091Z,0.242027581,36.75,-0.001504258,0.274112046,166,FALSE
4024,2022-10-26T14:39:14.095Z,-4.384719849,36.75,0.008811998,0.085191905,166,FALSE
4025,2022-10-26T14:39:15.099Z,-0.790860951,36.75,-0.063584991,0.085105658,166,FALSE
4026,2022-10-26T14:39:16.106Z,-0.557930052,36.75,0.147495061,0.078912675,166,FALSE
4027,2022-10-26T14:39:17.111Z,-0.179704055,36.6875,-0.000304733,0.162934601,166,FALSE
4028,2022-10-26T14:39:18.117Z,-0.179131418,36.6875,3.78789975532137e-27,0.083325446,166,FALSE
4029,2022-10-26T14:39:19.121Z,-0.167749912,36.75,0,0.082731843,166,FALSE
4030,2022-10-26T14:39:20.126Z,-0.247201338,36.6875,-0.112506658,0.082731903,166,FALSE
4031,2022-10-26T14:39:21.132Z,-0.194271848,36.6875,0.006030277,0.088245332,166,FALSE
4032,2022-10-26T14:39:22.136Z,2.192625761,36.75,0.000774209,0.087651789,166,FALSE
4033,2022-10-26T14:39:23.142Z,0.071821861,36.75,0.496893018,0.078826606,166,FALSE
4034,2022-10-26T14:39:24.143Z,-1.2901932,36.6875,0.121373579,0.084426165,166,FALSE
4035,2022-10-26T14:39:25.152Z,-0.080863714,36.75,3.97881385437968e-17,0.076194286,166,FALSE
4036,2022-10-26T14:39:26.159Z,0.243249312,36.6875,0.212073103,0.092830241,166,FALSE
4037,2022-10-26T14:39:27.162Z,-0.087038584,36.6875,9.27056389627978e-05,0.091470957,166,FALSE
4038,2022-10-26T14:39:28.168Z,-0.099668972,36.6875,0,0.163441896,166,FALSE
4039,2022-10-26T14:39:29.174Z,-0.109217003,36.6875,-0.433478206,0.082645774,166,FALSE
4040,2022-10-26T14:39:30.179Z,0.224204361,36.6875,0.000657566,0.080013454,166,FALSE
4041,2022-10-26T14:39:31.180Z,0.122816034,36.75,0.14601472,0.079333901,166,FALSE
4042,2022-10-26T14:39:32.190Z,-0.022886558,36.6875,-0.016178573,0.216403067,166,FALSE
4043,2022-10-26T14:39:33.194Z,-0.36084646,36.75,-0.320466757,0.078233182,166,FALSE
4044,2022-10-26T14:39:34.199Z,-0.221935734,36.6875,-0.002154655,0.081372738,166,FALSE
4045,2022-10-26T14:39:35.206Z,-0.156258777,36.6875,0,0.080013454,166,FALSE
4046,2022-10-26T14:39:36.211Z,0.129363328,36.6875,0.471915632,0.087058365,167,FALSE
4047,2022-10-26T14:39:37.215Z,0.154526263,36.6875,-0.000608995,0.165308416,167,FALSE
4048,2022-10-26T14:39:38.221Z,-0.119370729,36.6875,-0.125350446,0.079506218,167,FALSE
4049,2022-10-26T14:39:39.228Z,-0.209524795,36.75,-0.03038903,0.080606997,167,FALSE
4050,2022-10-26T14:39:40.232Z,-0.16886799,36.75,0.110492058,0.078826606,167,FALSE
4051,2022-10-26T14:39:41.239Z,-0.065623194,36.6875,-0.011530102,0.232187152,167,FALSE
4052,2022-10-26T14:39:42.245Z,-0.014487948,36.6875,0,0.084426165,167,FALSE
4053,2022-10-26T14:39:43.247Z,-0.002437937,36.6875,0,0.083832622,167,FALSE
4054,2022-10-26T14:39:44.254Z,-0.052569978,36.6875,-0.092976242,0.089604497,167,FALSE
4055,2022-10-26T14:39:45.260Z,-0.183673948,36.75,-0.0272479,0.084512293,167,FALSE
4056,2022-10-26T14:39:46.262Z,5.067507267,36.75,8.36512456498035e-28,0.092830241,167,FALSE
4057,2022-10-26T14:39:47.263Z,0.148653507,36.6875,0.452084005,0.080099642,167,FALSE
4058,2022-10-26T14:39:48.273Z,-1.321805239,36.75,0.136527672,0.081793845,167,FALSE
4059,2022-10-26T14:39:49.280Z,0.003547403,36.75,0,0.084512293,167,FALSE
4060,2022-10-26T14:39:50.285Z,0.184725612,36.75,0.129986003,0.086972237,167,FALSE
4061,2022-10-26T14:39:51.291Z,-0.128698081,36.75,7.314418326132e-05,0.084339976,167,FALSE
4062,2022-10-26T14:39:52.299Z,0.292479932,36.75,0,0.20171994,167,FALSE
4063,2022-10-26T14:39:53.306Z,-0.083166867,36.75,-0.462480515,0.08128655,167,FALSE
4064,2022-10-26T14:39:54.307Z,-0.553867221,36.75,-0.000139041,0.083832622,167,FALSE
4065,2022-10-26T14:39:55.316Z,0.055994689,36.75,0.124872386,0.080693126,167,FALSE
4066,2022-10-26T14:39:56.318Z,-0.081992976,36.75,-0.01229487,0.193229616,167,FALSE
4067,2022-10-26T14:39:57.323Z,-0.256559461,36.6875,-0.281680256,0.076194227,167,FALSE
4068,2022-10-26T14:39:58.332Z,-0.245840698,36.75,-0.000853522,0.082731843,167,FALSE
4069,2022-10-26T14:39:59.338Z,-0.187892646,36.6875,0,0.086464942,167,FALSE
4070,2022-10-26T14:40:00.343Z,0.088272825,36.75,0.241438046,0.081372678,168,FALSE
4071,2022-10-26T14:40:01.348Z,0.145407811,36.75,-0.000688282,0.164714992,168,FALSE
4072,2022-10-26T14:40:02.355Z,-0.40471369,36.75,-0.312863827,0.083325386,168,FALSE
4073,2022-10-26T14:40:03.359Z,-0.727575421,36.75,-0.007474656,0.087651789,168,FALSE
4074,2022-10-26T14:40:04.366Z,0.591088593,36.75,0.117039129,0.08205235,168,FALSE
4075,2022-10-26T14:40:05.372Z,0.491052032,36.75,0.062960528,0.451746821,168,FALSE
4076,2022-10-26T14:40:06.376Z,0.024602944,36.75,0,0.085191905,168,FALSE
4077,2022-10-26T14:40:07.382Z,-0.001111655,36.75,-1.67E-09,0.08943218,168,FALSE
4078,2022-10-26T14:40:08.386Z,-0.328193784,36.75,-0.068835467,0.085191905,168,FALSE
4079,2022-10-26T14:40:09.392Z,-0.365956903,36.75,-0.086145051,0.088924825,168,FALSE
4080,2022-10-26T14:40:10.397Z,-0.26715371,36.6875,0.025589166,0.094610631,168,FALSE
4081,2022-10-26T14:40:11.398Z,0.289390802,36.75,0.285981059,0.090284109,168,FALSE
4082,2022-10-26T14:40:12.405Z,-4.995567322,36.75,0.019904964,0.081966102,168,FALSE
4083,2022-10-26T14:40:13.413Z,0.017949738,36.75,0,0.08128649,168,FALSE
4084,2022-10-26T14:40:14.419Z,0.364960849,36.75,-0.019647405,0.082645774,168,FALSE
4085,2022-10-26T14:40:15.424Z,-0.07567098,36.75,0.000125728,0.090197921,168,FALSE
4086,2022-10-26T14:40:16.431Z,-0.098405614,36.75,0,0.160216153,168,FALSE
4087,2022-10-26T14:40:17.435Z,-0.041757554,36.75,0,0.475762784,168,FALSE
4088,2022-10-26T14:40:18.439Z,-0.287365377,36.75,0.25309965,0.087230682,168,FALSE
4089,2022-10-26T14:40:19.445Z,-2.999385834,36.75,3.57304306817241e-05,0.081372738,168,FALSE
4090,2022-10-26T14:40:20.450Z,0.272804558,36.75,0.131909177,0.08569926,168,FALSE
4091,2022-10-26T14:40:21.456Z,0.050290521,36.75,-0.026623797,0.08128649,168,FALSE
4092,2022-10-26T14:40:22.461Z,-0.22287941,36.75,-0.093328327,0.090791464,168,FALSE
4093,2022-10-26T14:40:23.466Z,-0.161400691,36.75,0,0.096649468,168,FALSE
4094,2022-10-26T14:40:24.472Z,-0.154008344,36.75,0,0.086464942,168,FALSE
4095,2022-10-26T14:40:25.476Z,0.156325966,36.75,6.81418096064589e-05,0.20536679,169,FALSE
4096,2022-10-26T14:40:26.483Z,-0.255060971,36.75,-0.152934954,0.092236817,169,FALSE
4097,2022-10-26T14:40:27.489Z,-0.89677006,36.75,0.136163697,0.082645774,169,FALSE
4098,2022-10-26T14:40:28.496Z,-0.263370305,36.75,-0.050607003,0.087144613,169,FALSE
4099,2022-10-26T14:40:29.496Z,0.760616064,36.75,0.10721352,0.090284169,169,FALSE
4100,2022-10-26T14:40:30.503Z,0.030329965,36.75,0.002474708,0.207999051,169,FALSE
4101,2022-10-26T14:40:31.506Z,-0.073095053,36.75,0,0.080185771,169,FALSE
4102,2022-10-26T14:40:32.513Z,-0.048665911,36.75,0,0.087738037,169,FALSE
4103,2022-10-26T14:40:33.518Z,-0.163859159,36.75,-0.173748672,0.081372738,169,FALSE
4104,2022-10-26T14:40:34.527Z,-0.388422638,36.75,0.098135553,0.081966162,169,FALSE
4105,2022-10-26T14:40:35.533Z,0.756085277,36.75,0.00617522,0.085105658,169,FALSE
4106,2022-10-26T14:40:36.534Z,,,,,169,FALSE
4107,2022-10-26T14:40:37.544Z,-0.18511346,36.8125,-0.501885831,0.086378694,169,FALSE
4108,2022-10-26T14:40:38.551Z,2.990872145,36.75,-0.000977318,0.08391881,169,FALSE
4109,2022-10-26T14:40:39.555Z,0.06542787,36.75,-7.80E-05,0.085785329,169,FALSE
4110,2022-10-26T14:40:40.558Z,-0.043736659,36.75,-1.51E-36,0.086292624,169,FALSE
4111,2022-10-26T14:40:41.567Z,-0.12208546,36.75,0,0.185083926,169,FALSE
4112,2022-10-26T14:40:42.572Z,-0.162537128,36.75,0,0.474748194,169,FALSE
4113,2022-10-26T14:40:43.578Z,-0.386111379,36.75,0.136423975,0.086378753,169,FALSE
4114,2022-10-26T14:40:44.579Z,-4.571967125,36.75,-0.003341434,0.084426165,169,FALSE
4115,2022-10-26T14:40:45.581Z,0.671428025,36.75,0.16337049,0.082559526,169,FALSE
4116,2022-10-26T14:40:46.593Z,0.08422929,36.75,0,0.088924885,169,FALSE
4117,2022-10-26T14:40:47.591Z,-0.221439481,36.75,-0.164359629,0.078233182,169,FALSE
4118,2022-10-26T14:40:48.597Z,-0.164307535,36.75,0,0.08205235,169,FALSE
4119,2022-10-26T14:40:49.606Z,-0.090246037,36.75,0,0.079506218,169,FALSE
4120,2022-10-26T14:40:50.611Z,0.118151352,36.75,0.000164819,0.253656864,170,FALSE
4121,2022-10-26T14:40:51.619Z,-0.165147454,36.75,-0.027181169,0.083325446,170,FALSE
4122,2022-10-26T14:40:52.622Z,0.444577873,36.75,0.105428472,0.086378753,170,FALSE
4123,2022-10-26T14:40:53.629Z,-0.576072574,36.75,-0.017588358,0.083153129,170,FALSE
4124,2022-10-26T14:40:54.635Z,0.103659444,36.75,0.020016391,0.080013454,170,FALSE
4125,2022-10-26T14:40:55.640Z,-0.081322759,36.75,0.000274157,0.08391881,170,FALSE
4126,2022-10-26T14:40:56.647Z,-0.131091297,36.75,0,0.090877533,170,FALSE
4127,2022-10-26T14:40:57.656Z,-0.122387864,36.75,0,0.08756566,170,FALSE
4128,2022-10-26T14:40:58.658Z,-0.144276634,36.75,0,0.081372738,170,FALSE
4129,2022-10-26T14:40:59.660Z,-0.118768819,36.75,0,0.076194286,170,FALSE
4130,2022-10-26T14:41:00.670Z,-0.172345057,36.75,0,0.085785329,170,FALSE
4131,2022-10-26T14:41:01.676Z,-0.144708455,36.75,0,0.083918869,170,FALSE
4132,2022-10-26T14:41:02.679Z,-0.14775534,36.75,0,0.467023611,170,FALSE
4133,2022-10-26T14:41:03.682Z,-0.191586733,36.8125,0,0.081372738,170,FALSE
4134,2022-10-26T14:41:04.685Z,-0.166690499,36.8125,0,0.080013454,170,FALSE
4135,2022-10-26T14:41:05.690Z,-0.146492869,36.8125,0,0.086464942,170,FALSE
4136,2022-10-26T14:41:06.694Z,-0.188079953,36.8125,0,0.085785329,170,FALSE
4137,2022-10-26T14:41:07.698Z,-0.163432136,36.8125,0,0.086464942,170,FALSE
4138,2022-10-26T14:41:08.702Z,-0.184818596,36.8125,0,0.091470957,170,FALSE
4139,2022-10-26T14:41:09.706Z,-0.168481991,36.75,0,0.076366603,170,FALSE
4140,2022-10-26T14:41:10.707Z,-0.208490372,36.75,0,0.076280534,170,FALSE
4141,2022-10-26T14:41:11.713Z,-0.184007704,36.75,0,0.078912735,170,FALSE
4142,2022-10-26T14:41:12.719Z,-0.155655578,36.8125,0,0.090963721,170,FALSE
4143,2022-10-26T14:41:13.722Z,0.255664587,36.8125,0.077123769,0.082559586,170,FALSE
4144,2022-10-26T14:41:14.729Z,0.138141632,36.75,2.04677481912828e-21,0.085785329,170,FALSE
4145,2022-10-26T14:41:15.733Z,0.072187267,36.8125,0,0.089518428,170,FALSE
4146,2022-10-26T14:41:16.733Z,0.05532546,36.75,0,0.08128655,170,FALSE
4147,2022-10-26T14:41:17.738Z,0.057736557,36.75,0,0.086972237,170,FALSE
4148,2022-10-26T14:41:18.742Z,0.061158694,36.8125,0,0.084598482,170,FALSE
4149,2022-10-26T14:41:19.746Z,0.04383146,36.8125,0,0.083832622,170,FALSE
4150,2022-10-26T14:41:20.754Z,-0.18605569,36.75,-0.163765252,0.08569926,170,FALSE
4151,2022-10-26T14:41:21.757Z,-0.139858007,36.75,0.095538676,0.094610631,170,FALSE
4152,2022-10-26T14:41:22.764Z,-1.586579442,36.8125,8.41980792770622e-17,0.084512234,170,FALSE
4153,2022-10-26T14:41:23.771Z,-0.11685311,36.8125,-0.406455845,0.083832622,170,FALSE
4154,2022-10-26T14:41:24.776Z,-0.342970788,36.8125,0,0.080606997,170,FALSE
4155,2022-10-26T14:41:25.783Z,0.125734061,36.75,-0.185989678,0.085871518,170,FALSE
4156,2022-10-26T14:41:26.784Z,-0.102436312,36.75,0.00014473,0.081372678,170,FALSE
4157,2022-10-26T14:41:27.787Z,-0.08481577,36.8125,0,0.16038847,170,FALSE
4158,2022-10-26T14:41:28.792Z,-0.131377995,36.75,-0.029196728,0.08569926,170,FALSE
4159,2022-10-26T14:41:29.795Z,6.198059082,36.8125,0.001152815,0.078740358,170,FALSE
4160,2022-10-26T14:41:30.800Z,0.753995419,36.8125,0.049287248,0.086464942,170,FALSE
4161,2022-10-26T14:41:31.807Z,0.498091936,36.8125,0.040126786,0.084512293,170,FALSE
4162,2022-10-26T14:41:32.812Z,-0.296342492,36.8125,-0.205013424,0.08205235,170,FALSE
4163,2022-10-26T14:41:33.818Z,-0.226130038,36.75,0.000105757,0.08391881,170,FALSE
4164,2022-10-26T14:41:34.820Z,-0.141143456,36.75,0,0.086464942,170,FALSE
4165,2022-10-26T14:41:35.830Z,-0.085730396,36.75,0,0.08569926,170,FALSE
4166,2022-10-26T14:41:36.837Z,-0.105825864,36.75,0,0.081966162,170,FALSE
4167,2022-10-26T14:41:37.841Z,-0.128114283,36.8125,0,0.078740418,170,FALSE
4168,2022-10-26T14:41:38.850Z,-0.116506115,36.75,0,0.081372738,170,FALSE
4169,2022-10-26T14:41:39.852Z,-0.110143669,36.75,0,0.088924825,170,FALSE
4170,2022-10-26T14:41:40.859Z,-0.118244052,36.8125,0,0.085785329,170,FALSE
4171,2022-10-26T14:41:41.864Z,-0.124566585,36.8125,0,0.085105658,170,FALSE
4172,2022-10-26T14:41:42.872Z,-0.13595888,36.8125,0,0.090197921,170,FALSE
4173,2022-10-26T14:41:43.877Z,-0.120133959,36.8125,0,0.089690745,170,FALSE
4174,2022-10-26T14:41:44.881Z,-0.105746649,36.8125,0,0.07942003,170,FALSE
4175,2022-10-26T14:41:45.886Z,-0.123983875,36.8125,0,0.087144554,170,FALSE
4176,2022-10-26T14:41:46.895Z,0.203293443,36.8125,0,0.183217466,171,FALSE
4177,2022-10-26T14:41:47.899Z,-0.393879086,36.8125,-0.606296778,0.088331461,171,FALSE
4178,2022-10-26T14:41:48.907Z,0.296817303,36.8125,0.069997139,0.085699201,171,FALSE
4179,2022-10-26T14:41:49.922Z,0.241767123,36.8125,0.002545167,0.093423724,171,FALSE
4180,2022-10-26T14:41:50.928Z,-0.081221826,36.8125,0.050106566,0.084512293,171,FALSE
4181,2022-10-26T14:41:51.935Z,0.016902437,36.8125,0.00038385,0.188903153,171,FALSE
4182,2022-10-26T14:41:52.941Z,-0.011988958,36.8125,0,0.083239198,171,FALSE
4183,2022-10-26T14:41:53.952Z,-0.016023906,36.8125,0,0.081880093,171,FALSE
4184,2022-10-26T14:41:54.958Z,-0.19213441,36.8125,-0.151420817,0.081372678,171,FALSE
4185,2022-10-26T14:41:55.970Z,-0.095088124,36.8125,0.084377632,0.080099642,171,FALSE
4186,2022-10-26T14:41:56.977Z,-1.868926048,36.8125,-0.000331053,0.085105658,171,FALSE
4187,2022-10-26T14:41:57.985Z,-0.193812937,36.8125,-0.432343066,0.080693066,171,FALSE
4188,2022-10-26T14:41:58.989Z,-0.763289452,36.8125,-6.54E-05,0.078233182,171,FALSE
4189,2022-10-26T14:41:59.994Z,0.296585083,36.8125,-0.072314583,0.082731903,171,FALSE
4190,2022-10-26T14:42:01.003Z,-0.115269691,36.8125,0,0.078826606,171,FALSE
4191,2022-10-26T14:42:02.013Z,-0.079236299,36.8125,4.56498527867665e-09,0.169721186,171,FALSE
4192,2022-10-26T14:42:03.021Z,-0.064853191,36.8125,0,0.500802815,171,FALSE
4193,2022-10-26T14:42:04.027Z,-0.200452015,36.8125,0.229902893,0.089011073,171,FALSE
4194,2022-10-26T14:42:05.032Z,0.483520597,36.8125,0.021813614,0.087651789,171,FALSE
